Lease_Number,Col_1,Col_2,Col_3,Col_4,Col_5,Col_6
0008841,1,O&G,MC,643,EXPIR 05/31/1997,2139.0
0019979,1,O&G,MC,643,EXPIR 07/31/2008,2481.0
0016632,1,O&G,MC,644,EXPIR 07/31/2006,2481.0
0016633,1,O&G,MC,645,EXPIR 07/31/2006,2481.0
0037216,1,O&G,MC,645,RELINQ09/15/2025,2481.0
0018267,1,O&G,MC,646,RELINQ07/18/2002,2481.0
0037217,1,O&G,MC,646,RELINQ09/15/2025,2481.0
0009845,1,O&G,MC,647,RELINQ12/13/1995,1680.0
0018268,1,O&G,MC,647,RELINQ07/18/2002,2481.0
0014644,1,O&G,MC,648,EXPIR 04/30/2004,2481.0
0027291,1,O&G,MC,648,EXPIR 05/30/2016,2647.0
0016634,1,O&G,MC,649,EXPIR 06/30/2006,2010.0
0032338,1,O&G,MC,649,EXPIR 06/30/2018,2873.0
0034905,1,O&G,MC,650,EXPIR 06/30/2023,78.0
0021774,1,O&G,MC,651,EXPIR 04/30/2010,689.0
0034454,1,O&G,MC,651,UNIT  08/03/2023Y,78.0
0014645,1,O&G,MC,652,EXPIR 04/30/2004,78.0
0027292,1,O&G,MC,652,RELINQ12/22/2011,2806.0
0034906,1,O&G,MC,652,EXPIR 06/30/2023,78.0
0037761,1,O&G,MC,652,PRIMRY03/01/2024,3672.0
0014646,1,O&G,MC,653,TERMIN11/28/2004,78.0
0028018,1,O&G,MC,653,EXPIR 06/30/2016,2647.0
0035981,1,O&G,MC,653,RELINQ05/29/2025,689.0
0014647,1,O&G,MC,654,EXPIR 04/30/2004,2481.0
0028019,1,O&G,MC,654,EXPIR 06/30/2016,2647.0
0035982,1,O&G,MC,654,RELINQ05/29/2025,689.0
0027293,1,O&G,MC,655,EXPIR 04/30/2015,2782.0
0035983,1,O&G,MC,655,PRIMRY07/01/2017,689.0
0008495,1,O&G,MC,656,EXPIR 05/31/1996,689.0
0018269,1,O&G,MC,656,EXPIR 07/31/2007,2481.0
0033752,1,O&G,MC,656,UNIT  09/10/2024,689.0
0008496,1,O&G,MC,657,PROD  05/19/2016Y,689.0
0006972,1,O&G,MC,661,EXPIR 05/31/1989,1291.0
0012164,1,O&G,MC,661,TERMIN08/02/1996,818.0
0018270,1,O&G,MC,661,REJECT,
0019980,1,O&G,MC,661,TERMIN02/01/2006Y,231.0
0031518,1,O&G,MC,661,RELINQ11/03/2009,730.0
0036550,1,O&G,MC,661,RELINQ05/10/2022,730.0
0024099,1,O&G,MC,662,RELINQ04/11/2007,2481.0
0005212,1,O&G,MC,663,EXPIR 12/31/1987,1.0
0013142,1,O&G,MC,663,RELINQ06/28/1996,1967.0
0019981,1,O&G,MC,663,RELINQ07/31/2003,2211.0
0031519,1,O&G,MC,663,RELINQ02/28/2012,2481.0
0009846,1,O&G,MC,664,RELINQ05/28/1993,689.0
0014648,1,O&G,MC,664,RELINQ04/27/1999,2211.0
0021775,1,O&G,MC,664,RELINQ06/21/2005,105.0
0035638,1,O&G,MC,664,RELINQ06/18/2018,3035.0
0006973,1,O&G,MC,665,TERMIN10/01/1989Y,967.0
0019982,1,O&G,MC,665,EXPIR 07/31/2008,2647.0
0008842,1,O&G,MC,666,RELINQ05/26/1992,967.0
0015501,1,O&G,MC,666,RELINQ08/09/2000,148.0
0022893,1,O&G,MC,666,RELINQ05/13/2010,1364.0
0014013,1,O&G,MC,667,TERMIN08/23/2002,148.0
0027294,1,O&G,MC,667,EXPIR 05/30/2016,3308.0
0038018,1,O&G,MC,667,PRIMRY,2481.0
0015502,1,O&G,MC,668,RELINQ08/29/2003,981.0
0027295,1,O&G,MC,668,EXPIR 05/30/2016,3308.0
0015503,1,O&G,MC,669,EXPIR 08/31/2005,2481.0
0028020,1,O&G,MC,669,RELINQ05/04/2015,1834.0
0027296,1,O&G,MC,670,EXPIR 06/30/2015,2782.0
0016635,1,O&G,MC,671,RELINQ07/15/2004,78.0
0027297,1,O&G,MC,671,EXPIR 06/29/2016,2647.0
0015504,1,O&G,MC,672,RELINQ06/23/2004,78.0
0027298,1,O&G,MC,672,EXPIR 06/29/2016,2058.0
0008497,1,O&G,MC,673,EXPIR 05/31/1991,276.0
0014014,1,O&G,MC,673,RELINQ04/03/2003,818.0
0027299,1,O&G,MC,673,EXPIR 06/29/2016,2058.0
0008498,1,O&G,MC,674,EXPIR 05/31/1991,276.0
0013687,1,O&G,MC,674,TERMIN05/01/2011Y,2481.0
0009847,1,O&G,MC,675,RELINQ04/29/1993,3.0
0015505,1,O&G,MC,675,EXPIR 08/31/2003,2010.0
0026270,1,O&G,MC,675,EXPIR 06/30/2015,981.0
0008843,1,O&G,MC,676,EXPIR 05/31/1997,2010.0
0019983,1,O&G,MC,676,EXPIR 04/30/2008,2421.0
0033167,1,O&G,MC,676,RELINQ05/23/2018,2805.0
0037762,1,O&G,MC,676,PRIMRY04/01/2024,3572.0
0009848,1,O&G,MC,677,EXPIR 04/30/1998,1500.0
0022894,1,O&G,MC,677,EXPIR 06/30/2011,2481.0
0037763,1,O&G,MC,677,PRIMRY04/01/2024,3572.0
0009849,1,O&G,MC,678,EXPIR 04/30/1998,1500.0
0022895,1,O&G,MC,678,EXPIR 06/30/2011,2481.0
0035639,1,O&G,MC,678,EXPIR 05/31/2022,2647.0
0037482,1,O&G,MC,678,PRIMRY07/01/2023,78.0
0008844,1,O&G,MC,679,RELINQ04/15/1993,114.0
0014649,1,O&G,MC,679,EXPIR 04/30/2004,2481.0
0034907,1,O&G,MC,679,RELINQ05/04/2016,56.0
0037483,1,O&G,MC,679,PRIMRY07/01/2023,78.0
0008845,1,O&G,MC,680,RELINQ04/15/1993,114.0
0018271,1,O&G,MC,680,EXPIR 07/31/2007,1500.0
0011004,1,O&G,MC,681,RELINQ12/21/1993,1680.0
0018272,1,O&G,MC,681,TERMIN11/13/2019,59.0
0011005,1,O&G,MC,682,RELINQ04/14/1998,1680.0
0021776,1,O&G,MC,682,UNIT  08/23/2013Y,59.0
0016636,1,O&G,MC,683,RELINQ05/23/2019Y,59.0
0036776,1,O&G,MC,683,PRIMRY11/01/2019,59.0
0016637,1,O&G,MC,684,EXPIR 08/31/2006,78.0
0032339,1,O&G,MC,684,EXPIR 06/30/2018,2058.0
0036551,1,O&G,MC,684,PRIMRY08/01/2019,59.0
0025101,1,O&G,MC,685,EXPIR 04/30/2014,2782.0
0037218,1,O&G,MC,685,PRIMRY10/01/2022,2481.0
0005862,1,O&G,MC,686,TERMIN03/09/2014Y,689.0
0005863,1,O&G,MC,687,TERMIN03/09/2014Y,689.0
0037219,1,O&G,MC,687,RELINQ09/15/2025,2481.0
0008846,1,O&G,MC,688,EXPIR 05/31/1997,2139.0
0019984,1,O&G,MC,688,EXPIR 06/30/2008,276.0
0033168,1,O&G,MC,688,RELINQ04/09/2015,2237.0
0021777,1,O&G,MC,689,EXPIR 06/30/2010,276.0
0036777,1,O&G,MC,689,RELINQ10/15/2025,2481.0
0025102,1,O&G,MC,690,EXPIR 04/30/2014,2647.0
0016638,1,O&G,MC,691,EXPIR 05/31/2006,2481.0
0031520,1,O&G,MC,691,RELINQ11/24/2015,1284.0
0036400,1,O&G,MC,691,RELINQ12/01/2025,1999.0
0009850,1,O&G,MC,692,RELINQ12/13/1995,689.0
0016639,1,O&G,MC,692,RELINQ04/24/2007,2647.0
0034455,1,O&G,MC,692,RELINQ10/27/2016,2647.0
0016640,1,O&G,MC,693,TERMIN04/30/2007,2010.0
0032340,1,O&G,MC,693,EXPIR 06/30/2018,2873.0
0036552,1,O&G,MC,693,PRIMRY07/01/2019,2481.0
0009851,1,O&G,MC,694,EXPIR 04/30/1998,114.0
0021181,1,O&G,MC,694,RELINQ06/25/2008,2481.0
0035343,1,O&G,MC,694,RELINQ12/19/2022,1500.0
0009852,1,O&G,MC,695,EXPIR 04/30/1998,114.0
0021182,1,O&G,MC,695,UNIT  11/23/2008Y,78.0
0016641,1,O&G,MC,696,UNIT  11/14/2008Y,78.0
0014650,1,O&G,MC,697,TERMIN11/29/2004,78.0
0027300,1,O&G,MC,697,REJECT06/09/2005,
0028021,1,O&G,MC,697,UNIT  03/30/2016,3672.0
0034019,1,O&G,MC,697,EXPIR 03/31/2016,2647.0
0036256,1,O&G,MC,697,PRIMRY07/01/2018,2481.0
0009853,1,O&G,MC,698,EXPIR 04/30/1998,2139.0
0027301,1,O&G,MC,698,REJECT06/09/2005,
0028022,1,O&G,MC,698,UNIT  03/30/2016Y,3672.0
0019985,1,O&G,MC,699,EXPIR 04/30/2008,2647.0
0033169,1,O&G,MC,699,EXPIR 05/31/2019Y,2237.0
0037484,1,O&G,MC,699,PRIMRY07/01/2023,3672.0
0033753,1,O&G,MC,700,RELINQ03/01/2021,78.0
0037764,1,O&G,MC,700,PRIMRY03/01/2024,689.0
0021183,1,O&G,MC,701,EXPIR 04/30/2009,689.0
0035344,1,O&G,MC,701,RELINQ05/14/2020,3295.0
0006974,1,O&G,MC,705,EXPIR 05/31/1989,992.0
0012165,1,O&G,MC,705,TERMIN08/02/1996Y,818.0
0018273,1,O&G,MC,705,TERMIN06/30/2006Y,231.0
0031521,1,O&G,MC,705,TERMIN11/26/2019,2058.0
0014015,1,O&G,MC,706,RELINQ06/28/1994,35.0
0024100,1,O&G,MC,706,RELINQ04/11/2007,2481.0
0035640,1,O&G,MC,706,RELINQ06/11/2019,3035.0
0005213,1,O&G,MC,707,EXPIR 12/31/1987,5.0
0013143,1,O&G,MC,707,RELINQ06/28/1996,1967.0
0018274,1,O&G,MC,707,RELINQ07/01/2002,2211.0
0025103,1,O&G,MC,707,TERMIN11/20/2019Y,2058.0
0009854,1,O&G,MC,708,EXPIR 06/30/1993,689.0
0018275,1,O&G,MC,708,RELINQ07/01/2002,2211.0
0027302,1,O&G,MC,708,RELINQ06/08/2010,2237.0
0037765,1,O&G,MC,708,PRIMRY04/01/2024,730.0
0006975,1,O&G,MC,709,TERMIN10/01/1989Y,967.0
0016642,1,O&G,MC,709,EXPIR 08/31/2004,981.0
0027303,1,O&G,MC,709,RELINQ06/24/2014,2237.0
0006976,1,O&G,MC,710,TERMIN10/01/1989,967.0
0015506,1,O&G,MC,710,RELINQ08/09/2000,148.0
0022896,1,O&G,MC,710,EXPIR 06/29/2012,1819.0
0005864,1,O&G,MC,711,RELINQ04/30/1992,276.0
0014016,1,O&G,MC,711,RELINQ06/19/2013Y,1819.0
0035345,1,O&G,MC,711,RELINQ05/18/2020,1834.0
0037766,1,O&G,MC,711,REJECT04/04/2024,
0038019,1,O&G,MC,711,PRIMRY,2481.0
0018276,1,O&G,MC,712,EXPIR 07/31/2007,2782.0
0036965,1,O&G,MC,712,PRIMRY03/01/2021,2481.0
0005865,1,O&G,MC,713,EXPIR 06/30/1993,59.0
0014651,1,O&G,MC,713,EXPIR 04/30/2004,78.0
0027304,1,O&G,MC,713,EXPIR 06/29/2016,2647.0
0036887,1,O&G,MC,713,REJECT07/15/2020,
0036966,1,O&G,MC,713,PRIMRY03/01/2021,2481.0
0006977,1,O&G,MC,714,EXPIR 05/31/1994,59.0
0015507,1,O&G,MC,714,EXPIR 06/30/2005,2647.0
0031522,1,O&G,MC,714,RELINQ02/08/2018,1207.0
0036888,1,O&G,MC,714,REJECT07/15/2020,
0038020,1,O&G,MC,714,PRIMRY,730.0
0016643,1,O&G,MC,715,EXPIR 08/31/2006,2647.0
0031523,1,O&G,MC,715,RELINQ12/22/2015,2873.0
0036778,1,O&G,MC,715,RELINQ10/15/2025,2481.0
0015508,1,O&G,MC,716,EXPIR 06/30/2005,2010.0
0028023,1,O&G,MC,716,EXPIR 05/31/2016,2277.0
0036779,1,O&G,MC,716,RELINQ10/15/2025,2481.0
0008499,1,O&G,MC,717,RELINQ07/15/2004,818.0
0027305,1,O&G,MC,717,EXPIR 06/29/2016,2748.0
0007952,1,O&G,MC,718,TERMIN05/01/2011Y,2481.0
0034456,1,O&G,MC,718,RELINQ09/27/2016,2748.0
0008847,1,O&G,MC,719,RELINQ05/26/1992,967.0
0018277,1,O&G,MC,719,EXPIR 07/31/2007,2481.0
0032341,1,O&G,MC,719,RELINQ06/30/2016,1284.0
0008848,1,O&G,MC,720,EXPIR 05/31/1997,1855.0
0019986,1,O&G,MC,720,EXPIR 04/30/2008,2421.0
0033170,1,O&G,MC,720,TERMIN02/06/2020,689.0
0008849,1,O&G,MC,721,EXPIR 05/31/1997,1855.0
0019987,1,O&G,MC,721,EXPIR 06/30/2008,276.0
0033171,1,O&G,MC,721,EXPIR 05/31/2019,689.0
0037767,1,O&G,MC,721,PRIMRY04/01/2024,3572.0
0018278,1,O&G,MC,722,EXPIR 07/31/2007,59.0
0033172,1,O&G,MC,722,RELINQ05/15/2014,689.0
0037220,1,O&G,MC,722,PRIMRY10/01/2022,2647.0
0018279,1,O&G,MC,723,EXPIR 07/31/2007,59.0
0037485,1,O&G,MC,723,PRIMRY07/01/2023,78.0
0009855,1,O&G,MC,724,EXPIR 04/30/1998,2010.0
0022897,1,O&G,MC,724,UNIT  11/13/2014,59.0
0009856,1,O&G,MC,725,EXPIR 04/30/1998,2010.0
0022898,1,O&G,MC,725,UNIT  12/13/2014Y,59.0
0013144,1,O&G,MC,726,EXPIR 05/31/2001,78.0
0024101,1,O&G,MC,726,UNIT  01/13/2015Y,59.0
0013145,1,O&G,MC,727,TERMIN07/26/2001,78.0
0024102,1,O&G,MC,727,UNIT  06/07/2017Y,3362.0
0035106,1,O&G,MC,727,RELINQ05/23/2019,59.0
0036780,1,O&G,MC,727,PROD  07/23/2024,59.0
0007953,1,O&G,MC,728,EXPIR 06/30/1995,689.0
0016644,1,O&G,MC,728,PROD  10/13/2010Y,78.0
0019988,1,O&G,MC,729,EXPIR 04/30/2008,2782.0
0007954,1,O&G,MC,730,TERMIN03/09/2014Y,689.0
0037221,1,O&G,MC,730,RELINQ09/15/2025,2481.0
0007955,1,O&G,MC,731,TERMIN07/12/2007Y,689.0
0008850,1,O&G,MC,732,EXPIR 05/31/1997,2139.0
0019989,1,O&G,MC,732,EXPIR 06/30/2008,276.0
0033173,1,O&G,MC,732,RELINQ04/09/2015,2237.0
0036781,1,O&G,MC,732,RELINQ10/15/2025,2481.0
0019990,1,O&G,MC,733,EXPIR 05/31/2008,276.0
0033754,1,O&G,MC,733,RELINQ04/09/2015,2237.0
0009857,1,O&G,MC,734,EXPIR 04/30/1998,1680.0
0021184,1,O&G,MC,734,REJECT,
0021778,1,O&G,MC,734,SOP   09/22/2025Y,3521.0
0019991,1,O&G,MC,735,EXPIR 06/30/2008,689.0
0014652,1,O&G,MC,736,EXPIR 04/30/2004,2481.0
0027306,1,O&G,MC,736,EXPIR 05/30/2016,2647.0
0016645,1,O&G,MC,737,TERMIN05/27/2007Y,2647.0
0032342,1,O&G,MC,737,EXPIR 06/30/2018,2873.0
0036553,1,O&G,MC,737,PRIMRY07/01/2019,2481.0
0009858,1,O&G,MC,738,EXPIR 04/30/1998,114.0
0021185,1,O&G,MC,738,RELINQ06/25/2008,2481.0
0033755,1,O&G,MC,738,EXPIR 06/30/2020,3295.0
0009859,1,O&G,MC,739,TERMIN10/25/1998,2139.0
0036554,1,O&G,MC,739,PRIMRY07/01/2019,78.0
0019992,1,O&G,MC,740,EXPIR 07/31/2008,689.0
0036257,1,O&G,MC,740,PRIMRY07/01/2018,78.0
0016646,1,O&G,MC,741,EXPIR 05/31/2006,2481.0
0031524,1,O&G,MC,741,EXPIR 12/31/2017,2237.0
0034020,1,O&G,MC,741,RELINQ12/16/2016,1207.0
0018280,1,O&G,MC,742,EXPIR 07/31/2007,2782.0
0032343,1,O&G,MC,742,UNIT  03/30/2016,3672.0
0018281,1,O&G,MC,743,EXPIR 07/31/2007,2782.0
0032344,1,O&G,MC,743,REJECT07/16/2008,
0033756,1,O&G,MC,743,REJECT06/22/2010,
0036401,1,O&G,MC,743,RELINQ10/02/2025,78.0
0018282,1,O&G,MC,744,EXPIR 07/31/2007,2010.0
0036555,1,O&G,MC,744,RELINQ04/23/2020,78.0
0018283,1,O&G,MC,745,EXPIR 07/31/2007,2010.0
0036135,1,O&G,MC,745,RELINQ10/24/2024,3362.0
0013146,1,O&G,MC,749,EXPIR 06/30/1996,1967.0
0018284,1,O&G,MC,749,EXPIR 07/31/2002,2481.0
0025104,1,O&G,MC,749,TERMIN09/30/2008,64.0
0033174,1,O&G,MC,749,RELINQ06/17/2015,2237.0
0035831,1,O&G,MC,749,EXPIR 07/31/2021,2058.0
0037486,1,O&G,MC,749,PRIMRY07/01/2023,3572.0
0013147,1,O&G,MC,750,RELINQ06/30/1995,1940.0
0019993,1,O&G,MC,750,RELINQ07/15/2003,59.0
0031525,1,O&G,MC,750,RELINQ02/28/2012,2481.0
0035832,1,O&G,MC,750,EXPIR 06/30/2021,2058.0
0037768,1,O&G,MC,750,PRIMRY05/01/2024,3572.0
0005214,1,O&G,MC,751,EXPIR 12/31/1987,5.0
0011006,1,O&G,MC,751,RELINQ04/29/1993,689.0
0015509,1,O&G,MC,751,RELINQ12/08/1999,148.0
0022899,1,O&G,MC,751,RELINQ04/09/2008Y,2528.0
0033175,1,O&G,MC,751,TERMIN03/26/2019Y,2058.0
0037769,1,O&G,MC,751,PRIMRY05/01/2024,981.0
0009860,1,O&G,MC,752,EXPIR 06/30/1993,689.0
0015510,1,O&G,MC,752,RELINQ12/08/1999,148.0
0024103,1,O&G,MC,752,RELINQ04/29/2004,730.0
0027307,1,O&G,MC,752,RELINQ05/12/2010,2237.0
0034457,1,O&G,MC,752,RELINQ06/23/2016,2748.0
0037770,1,O&G,MC,752,PRIMRY05/01/2024,981.0
0009861,1,O&G,MC,753,RELINQ04/29/1993,689.0
0027308,1,O&G,MC,753,RELINQ05/12/2010,2237.0
0015511,1,O&G,MC,754,RELINQ10/06/2000,148.0
0024104,1,O&G,MC,754,TERMIN12/24/2012Y,1819.0
0007956,1,O&G,MC,755,RELINQ04/30/1992Y,276.0
0014017,1,O&G,MC,755,EXPIR 04/30/2001Y,148.0
0024105,1,O&G,MC,755,TERMIN10/26/2013Y,687.0
0005866,1,O&G,MC,756,RELINQ04/30/1992,276.0
0015512,1,O&G,MC,756,EXPIR 06/30/2005,148.0
0031526,1,O&G,MC,756,EXPIR 02/28/2018,2058.0
0036967,1,O&G,MC,756,PRIMRY03/01/2021,2481.0
0009862,1,O&G,MC,757,RELINQ04/29/1999,78.0
0026271,1,O&G,MC,757,EXPIR 05/31/2015,2806.0
0036968,1,O&G,MC,757,PRIMRY03/01/2021,2481.0
0009863,1,O&G,MC,758,RELINQ04/29/1999,78.0
0026272,1,O&G,MC,758,EXPIR 05/31/2015,2806.0
0036782,1,O&G,MC,758,UNIT  01/01/2024,689.0
0028024,1,O&G,MC,759,RELINQ01/13/2016,2277.0
0035833,1,O&G,MC,759,PRIMRY05/13/2024Y,3567.0
0008851,1,O&G,MC,760,EXPIR 05/31/1997,771.0
0019994,1,O&G,MC,760,RELINQ12/03/2007,148.0
0034908,1,O&G,MC,760,RELINQ06/23/2016,2277.0
0015513,1,O&G,MC,761,EXPIR 06/30/2005,2010.0
0028025,1,O&G,MC,761,EXPIR 05/31/2016,2748.0
0007957,1,O&G,MC,762,UNIT  08/14/2013,689.0
0007958,1,O&G,MC,763,UNIT  08/14/2013Y,689.0
0008852,1,O&G,MC,764,UNIT  08/14/2013Y,689.0
0012166,1,O&G,MC,765,UNIT  10/01/2008Y,689.0
0014653,1,O&G,MC,766,UNIT  10/01/2008Y,689.0
0018285,1,O&G,MC,767,REJECT,
0019995,1,O&G,MC,767,EXPIR 05/31/2008,818.0
0035834,1,O&G,MC,767,PRIMRY07/01/2016,689.0
0009864,1,O&G,MC,768,EXPIR 04/30/1998,2010.0
0022900,1,O&G,MC,768,RELINQ05/25/2010,56.0
0034458,1,O&G,MC,768,UNIT  05/28/2018,689.0
0009865,1,O&G,MC,769,EXPIR 04/30/1998,2010.0
0024106,1,O&G,MC,769,EXPIR 06/30/2013,2237.0
0035641,1,O&G,MC,769,RELINQ06/21/2019,3567.0
0013148,1,O&G,MC,770,EXPIR 05/31/2001,78.0
0028026,1,O&G,MC,770,RELINQ05/26/2011,2481.0
0013149,1,O&G,MC,771,EXPIR 05/31/2001,78.0
0024107,1,O&G,MC,771,UNIT  02/05/2016Y,2782.0
0007959,1,O&G,MC,772,EXPIR 06/30/1995,689.0
0016647,1,O&G,MC,772,PROD  06/19/2018Y,78.0
0008853,1,O&G,MC,773,EXPIR 05/31/1997,2139.0
0019996,1,O&G,MC,773,PROD  05/05/2004Y,2782.0
0008854,1,O&G,MC,774,EXPIR 05/31/1997,2139.0
0021186,1,O&G,MC,774,EXPIR 04/30/2009,2647.0
0008855,1,O&G,MC,775,EXPIR 05/31/1997,2139.0
0019997,1,O&G,MC,775,UNIT  01/09/2010Y,2481.0
0009866,1,O&G,MC,776,UNIT  02/19/2009Y,2481.0
0009867,1,O&G,MC,777,UNIT  02/15/2009Y,2481.0
0009868,1,O&G,MC,778,UNIT  07/31/2010Y,2481.0
0019998,1,O&G,MC,779,EXPIR 06/30/2008,689.0
0036136,1,O&G,MC,779,RELINQ10/18/2021,276.0
0037487,1,O&G,MC,779,PRIMRY07/01/2023,2481.0
0018286,1,O&G,MC,780,RELINQ07/21/2000,2139.0
0027309,1,O&G,MC,780,EXPIR 05/30/2016,2647.0
0018287,1,O&G,MC,781,RELINQ07/25/2003,689.0
0027310,1,O&G,MC,781,EXPIR 05/30/2016,2647.0
0016648,1,O&G,MC,782,TERMIN07/02/2007,78.0
0033757,1,O&G,MC,782,PROD  11/10/2015Y,3672.0
0019999,1,O&G,MC,783,RELINQ07/27/2006,689.0
0036556,1,O&G,MC,783,PRIMRY07/01/2019,78.0
0020000,1,O&G,MC,784,EXPIR 07/31/2008,2873.0
0035346,1,O&G,MC,784,RELINQ05/18/2020,2873.0
0008856,1,O&G,MC,785,RELINQ05/30/1991,689.0
0020001,1,O&G,MC,785,EXPIR 07/31/2008,2873.0
0008857,1,O&G,MC,786,RELINQ05/30/1991,689.0
0018288,1,O&G,MC,786,EXPIR 07/31/2007,2782.0
0032345,1,O&G,MC,786,REJECT07/16/2008,
0033176,1,O&G,MC,786,RELINQ07/25/2011,2117.0
0036258,1,O&G,MC,786,PRIMRY06/01/2018,78.0
0009869,1,O&G,MC,787,RELINQ04/22/1991,689.0
0018289,1,O&G,MC,787,EXPIR 07/31/2007,2782.0
0032346,1,O&G,MC,787,RELINQ08/17/2011,2481.0
0036259,1,O&G,MC,787,PRIMRY06/01/2018,78.0
0009870,1,O&G,MC,788,RELINQ04/22/1991,689.0
0018290,1,O&G,MC,788,EXPIR 07/31/2007,2010.0
0033758,1,O&G,MC,788,EXPIR 05/31/2020,3295.0
0036969,1,O&G,MC,788,PRIMRY01/01/2021,981.0
0018291,1,O&G,MC,789,EXPIR 07/31/2007,56.0
0032347,1,O&G,MC,789,EXPIR 08/31/2018,3295.0
0036557,1,O&G,MC,789,PRIMRY07/01/2019,3672.0
0006978,1,O&G,MC,793,EXPIR 05/31/1989,1291.0
0024108,1,O&G,MC,793,RELINQ05/22/2007,2481.0
0033177,1,O&G,MC,793,UNIT  10/25/2018,730.0
0006979,1,O&G,MC,794,EXPIR 05/31/1989,1291.0
0024109,1,O&G,MC,794,RELINQ05/22/2007,2481.0
0034909,1,O&G,MC,794,PROD  12/13/2018Y,3567.0
0006980,1,O&G,MC,795,EXPIR 06/30/1989,1291.0
0015514,1,O&G,MC,795,RELINQ12/08/1999,148.0
0024110,1,O&G,MC,795,RELINQ05/22/2007,2481.0
0032348,1,O&G,MC,795,RELINQ07/28/2011,2480.0
0034459,1,O&G,MC,795,RELINQ06/23/2016,2748.0
0035984,1,O&G,MC,795,RELINQ06/22/2021,2058.0
0037222,1,O&G,MC,795,PRIMRY10/01/2022,3567.0
0009871,1,O&G,MC,796,RELINQ04/29/1993,689.0
0015515,1,O&G,MC,796,RELINQ12/08/1999,148.0
0024111,1,O&G,MC,796,RELINQ05/22/2007,2481.0
0032349,1,O&G,MC,796,RELINQ07/08/2014,2058.0
0035835,1,O&G,MC,796,EXPIR 06/30/2021,2058.0
0037223,1,O&G,MC,796,PRIMRY10/01/2022,730.0
0009872,1,O&G,MC,797,RELINQ04/29/1993,689.0
0015516,1,O&G,MC,797,RELINQ12/08/1999,148.0
0031527,1,O&G,MC,797,RELINQ02/18/2014,2058.0
0007960,1,O&G,MC,798,RELINQ07/30/1990,967.0
0014654,1,O&G,MC,798,RELINQ05/18/1999,148.0
0022901,1,O&G,MC,798,EXPIR 06/29/2012,3165.0
0034910,1,O&G,MC,798,RELINQ10/12/2016,2748.0
0036783,1,O&G,MC,798,RELINQ09/26/2025,78.0
0038021,1,O&G,MC,798,PRIMRY,689.0
0007961,1,O&G,MC,799,RELINQ07/30/1990,967.0
0014655,1,O&G,MC,799,RELINQ05/18/1999,148.0
0022902,1,O&G,MC,799,EXPIR 06/29/2012,3165.0
0036970,1,O&G,MC,799,PRIMRY02/01/2021,689.0
0018292,1,O&G,MC,800,PROD  03/14/2011Y,1284.0
0005867,1,O&G,MC,801,EXPIR 06/30/1993,59.0
0018293,1,O&G,MC,801,EXPIR 07/31/2007,2219.0
0032350,1,O&G,MC,801,EXPIR 06/30/2018,2058.0
0036558,1,O&G,MC,801,UNIT  01/01/2024,689.0
0008858,1,O&G,MC,802,EXPIR 05/31/1997,78.0
0027311,1,O&G,MC,802,EXPIR 04/29/2016,981.0
0035985,1,O&G,MC,802,UNIT  01/01/2024,689.0
0011007,1,O&G,MC,803,RELINQ04/14/1998,1680.0
0026273,1,O&G,MC,803,EXPIR 06/30/2015,3165.0
0037488,1,O&G,MC,803,PRIMRY07/01/2023,3567.0
0008859,1,O&G,MC,804,EXPIR 05/31/1997,2010.0
0020002,1,O&G,MC,804,RELINQ08/11/2003,3.0
0026274,1,O&G,MC,804,EXPIR 06/30/2015,3165.0
0035836,1,O&G,MC,804,RELINQ01/13/2023,1999.0
0037489,1,O&G,MC,804,PRIMRY07/01/2023,3572.0
0024112,1,O&G,MC,805,UNIT  05/21/2015Y,689.0
0007962,1,O&G,MC,806,UNIT  08/14/2013Y,689.0
0007963,1,O&G,MC,807,UNIT  08/14/2013Y,689.0
0006981,1,O&G,MC,808,UNIT  04/14/2009Y,689.0
0005868,1,O&G,MC,809,UNIT  10/01/2008Y,689.0
0009873,1,O&G,MC,810,UNIT  10/01/2008Y,689.0
0013150,1,O&G,MC,811,EXPIR 06/30/2001,689.0
0024113,1,O&G,MC,811,RELINQ05/15/2009,59.0
0034460,1,O&G,MC,811,UNIT  06/27/2018,689.0
0022903,1,O&G,MC,812,RELINQ05/15/2009,2481.0
0034461,1,O&G,MC,812,UNIT  06/01/2018,689.0
0036260,1,O&G,MC,813,RELINQ05/30/2024,689.0
0024114,1,O&G,MC,814,RELINQ05/26/2011,2481.0
0034462,1,O&G,MC,814,RELINQ10/18/2022,2058.0
0018294,1,O&G,MC,815,TERMIN06/14/2008,78.0
0037224,1,O&G,MC,815,PRIMRY10/01/2022,2058.0
0018295,1,O&G,MC,816,TERMIN06/14/2008,78.0
0033178,1,O&G,MC,816,PROD  04/03/2023Y,2058.0
0018296,1,O&G,MC,817,EXPIR 07/31/2007,78.0
0012167,1,O&G,MC,818,RELINQ04/14/1998,1680.0
0012168,1,O&G,MC,819,RELINQ04/01/2004,2481.0
0027312,1,O&G,MC,819,EXPIR 05/30/2016Y,2647.0
0037490,1,O&G,MC,819,PRIMRY07/01/2023,2481.0
0014656,1,O&G,MC,820,RELINQ04/01/2004,2481.0
0031528,1,O&G,MC,820,RELINQ01/06/2017,1207.0
0036137,1,O&G,MC,820,RELINQ11/17/2025,2481.0
0014657,1,O&G,MC,821,UNIT  02/12/2016Y,2481.0
